!;

!key;family;rel;carte;shape;image;latin;image;text_fr;text_en;desc_fr;desc_en;example_fr;example_en;proverbe;link_fr;link_en;label

*root;Arguments fallacieux;;;diamond;;;;Arguments fallacieux;;;;;;;https://fr.wikipedia.org/wiki/Sophisme;;Arguments fallacieux
2.3.2.2.3.2;Influence;;;circle;;;;Pied dans la porte;;;;;;;https://fr.wikipedia.org/wiki/Pied-dans-la-porte;;Pied dans la porte
2.3.2.2.3.2.1;Influence;;;circle;;;;Pied dans la porte implicite;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#Approche_implicite;;Pied dans la porte implicite
2.3.2.2.3.2.2;Influence;6.2.3.4;;circle;;;;Cout irrécupérable;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/173/Sunk-Cost-Fallacy;;Cout irrécupérable
2.3.2.2.3.3;Influence;;;circle;;;;Porte-au-nez;;;;;;;https://fr.wikipedia.org/wiki/Porte-au-nez;;Porte-au-nez
2.3.2.2.3.4;Influence;;;circle;;;;Pied dans la bouche;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#Technique_du_pied-dans-la-bouche;;Pied dans la bouche
2.3.2.2.3.5;Influence;;;circle;;;;Etiquetage;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#Technique_de_l.27.C3.A9tiquetage;;Etiquetage
2.3.2.2.3.6;Influence;;;circle;;;;Toucher;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#Le_toucher;;Toucher
2.3.2.2.3.7;Influence;;;circle;;;;Amorçage;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#L.27amor.C3.A7age;;Amorçage
2.3.2.2.3.7.1;Influence;;;circle;;;;Leurre;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#Le_leurre;;Leurre
2.3.2.2.3.8;Influence;;;circle;;;;Crainte puis soulagement;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#Technique_de_la_crainte-puis-soulagement;;Crainte puis soulagement
2.3.2.2.3.9;Influence;;;circle;;;;Mais vous êtes libre;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#La_technique_du_mais-vous-.C3.AAtes-libre-de;;Mais vous êtes libre
2.3.2.2.3.10;Influence;;;circle;;;;Un peu c'est mieux que rien;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#La_technique_du_un-peu-c.27est-mieux-que-rien;;Un peu c'est mieux que rien
2.3.2.2.3.11;Influence;;;circle;;;;Ce n'est pas tout;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#La_technique_du_ce-n.27est-pas-tout;;Ce n'est pas tout
2.3.2.2.3.12;Influence;;;circle;;;;Pied dans la mémoire;;;;;;;https://fr.wikipedia.org/wiki/Engagement_(psychologie_sociale)#La_technique_du_pied-dans-la-m.C3.A9moire;;Pied dans la mémoire
2.3.2.2.4;Influence;;;circle;;;;Encore un;;;;;;;https://en.wikipedia.org/wiki/Compliance_gaining#Just-One-More_.28JOM.29;;Encore un
2.3.2.3;Influence;;;circle;;;;Chantage affectif;;;;;;;https://en.wikipedia.org/wiki/Emotional_blackmail;;Chantage affectif
2.3.2.4;Influence;;;circle;;;;Attitude passive agressive;;;;;;;https://fr.wikipedia.org/wiki/Comportement_passif-agressif;;Attitude passive agressive
2.3.2.5;Influence;;;circle;;;;Jeux de l'esprit;;;;;;;https://en.wikipedia.org/wiki/Mind_games;;Jeux de l'esprit
2.3.3;Influence;;;circle;;;;Influence non verbale;;;;;;;https://en.wikipedia.org/wiki/Nonverbal_influence;;Influence non verbale
2.3.3.1;Influence;;;circle;;;;Paralangage;;;;;;;https://fr.wikipedia.org/wiki/Hypnose;;Paralangage
2.3.3.2;Influence;;;circle;;;;Chronémique;;;;;;;https://en.wikipedia.org/wiki/Chronemics;;Chronémique
2.3.3.3;Influence;;;circle;;;;Oculésique;;;;;;;https://en.wikipedia.org/wiki/Oculesics;;Oculésique
2.3.3.3.1;Influence;;;circle;;;;Contact visuel;;;;;;;https://fr.wikipedia.org/wiki/Contact_visuel;;Contact visuel
2.3.3.4;Influence;;;circle;;;;Expression faciale;;;;;;;https://fr.wikipedia.org/wiki/Expression_faciale;;Expression faciale
2.3.3.4.1;Influence;;;circle;;;;Micro-expression;;;;;;;https://fr.wikipedia.org/wiki/Micro-expression;;Micro-expression
2.3.3.5;Influence;;;circle;;;;Gestuelle;;;;;;;https://fr.wikipedia.org/wiki/Geste;;Gestuelle
2.3.3.5.1;Influence;;;circle;;;;Amical;;;;;;;;;Amical
2.3.3.5.1.1;Influence;;;circle;;;;Clin d'œil;;;;;;;https://fr.wikipedia.org/wiki/Clin_d%27%C5%93il;;Clin d'œil
2.3.3.5.1.2;Influence;;;circle;;;;Baiser;;;;;;;https://fr.wikipedia.org/wiki/Baiser;;Baiser
2.3.3.5.1.3;Influence;;;circle;;;;Bisou esquimau;;;;;;;https://fr.wikipedia.org/wiki/Bisou_esquimau;;Bisou esquimau
2.3.3.5.1.4;Influence;;;circle;;;;Accolade;;;;;;;https://fr.wikipedia.org/wiki/Accolade_(homonymie);;Accolade
2.3.3.5.1.5;Influence;;;circle;;;;Fist bump;;;;;;;https://fr.wikipedia.org/wiki/Fist_bump;;Fist bump
2.3.3.5.1.6;Influence;;;circle;;;;Shaka;;;;;;;https://fr.wikipedia.org/wiki/Shaka_(signe);;Shaka
2.3.3.5.1.7;Influence;;;circle;;;;Croiser l'index et le majeur;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Croiser_l.27index_et_le_majeur;;Croiser l'index et le majeur
2.3.3.5.2;Influence;;;circle;;;;Formel;;;;;;;;;Formel
2.3.3.5.2.1;Influence;;;circle;;;;Baisemain;;;;;;;https://fr.wikipedia.org/wiki/Baisemain;;Baisemain
2.3.3.5.2.2;Influence;;;circle;;;;Garde-à-vous;;;;;;;https://fr.wikipedia.org/wiki/Garde-%C3%A0-vous;;Garde-à-vous
2.3.3.5.2.3;Influence;;;circle;;;;Génuflexion;;;;;;;https://fr.wikipedia.org/wiki/G%C3%A9nuflexion;;Génuflexion
2.3.3.5.2.4;Influence;;;circle;;;;Inclination;;;;;;;https://fr.wikipedia.org/wiki/Inclination_(geste);;Inclination
2.3.3.5.2.5;Influence;;;circle;;;;Kowtow;;;;;;;https://fr.wikipedia.org/wiki/Kowtow;;Kowtow
2.3.3.5.2.6;Influence;;;circle;;;;Révérence;;;;;;;https://fr.wikipedia.org/wiki/R%C3%A9v%C3%A9rence_(geste);;Révérence
2.3.3.5.2.7;Influence;;;circle;;;;La main sur le cœur;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#La_main_sur_le_c.C5.93ur;;La main sur le cœur
2.3.3.5.3;Influence;;;circle;;;;Salutation;;;;;;;;;Salutation
2.3.3.5.3.1;Influence;;;circle;;;;Poignée de main;;;;;;;https://fr.wikipedia.org/wiki/Poign%C3%A9e_de_main;;Poignée de main
2.3.3.5.3.2;Influence;;;circle;;;;Chapeau;;;;;;;https://fr.wikipedia.org/wiki/Chapeau#Usage;;Chapeau
2.3.3.5.3.3;Influence;;;circle;;;;Salut militaire;;;;;;;https://fr.wikipedia.org/wiki/Salut_militaire;;Salut militaire
2.3.3.5.3.4;Influence;;;circle;;;;Salut romain;;;;;;;https://fr.wikipedia.org/wiki/Salut_romain;;Salut romain
2.3.3.5.3.5;Influence;;;circle;;;;Salut scout;;;;;;;https://fr.wikipedia.org/wiki/Rites_et_coutumes_dans_le_scoutisme#Salut_scout;;Salut scout
2.3.3.5.3.6;Influence;;;circle;;;;Salut en budo;;;;;;;https://fr.wikipedia.org/wiki/Salut_en_budo;;Salut en budo
2.3.3.5.3.7;Influence;;;circle;;;;Namasté;;;;;;;https://fr.wikipedia.org/wiki/Namasté;;Namasté
2.3.3.5.3.8;Influence;;;circle;;;;Wai;;;;;;;https://fr.wikipedia.org/wiki/Wai;;Wai
2.3.3.5.3.9;Influence;;;circle;;;;Salut vulcain;;;;;;;https://fr.wikipedia.org/wiki/Salut_vulcain;;Salut vulcain
2.3.3.5.4;Influence;;;circle;;;;Idéologique;;;;;;;;;Idéologique
2.3.3.5.4.1;Influence;;;circle;;;;Signe de croix;;;;;;;https://fr.wikipedia.org/wiki/Signe_de_croix;;Signe de croix
2.3.3.5.4.2;Influence;;;circle;;;;Prosternation;;;;;;;https://fr.wikipedia.org/wiki/Prosternation;;Prosternation
2.3.3.5.4.3;Influence;;;circle;;;;Imposition des mains;;;;;;;https://fr.wikipedia.org/wiki/Imposition_des_mains;;Imposition des mains
2.3.3.5.4.4;Influence;;;circle;;;;Salut à trois doigts;;;;;;;https://fr.wikipedia.org/wiki/Salut_%C3%A0_trois_doigts;;Salut à trois doigts
2.3.3.5.4.5;Influence;;;circle;;;;Salut fasciste;;;;;;;https://fr.wikipedia.org/wiki/Salut_fasciste;;Salut fasciste
2.3.3.5.4.6;Influence;;;circle;;;;Poing levé;;;;;;;https://fr.wikipedia.org/wiki/Poing_lev%C3%A9;;Poing levé
2.3.3.5.4.7;Influence;;;circle;;;;Lever le doigt;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Lever_le_doigt;;Lever le doigt
2.3.3.5.4.8;Influence;;;circle;;;;Joindre les mains;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Joindre_les_mains;;Joindre les mains
2.3.3.5.5;Influence;;;circle;;;;Célébration;;;;;;;;;Célébration
2.3.3.5.5.1;Influence;;;circle;;;;Applaudissement;;;;;;;https://fr.wikipedia.org/wiki/Applaudissement;;Applaudissement
2.3.3.5.5.1.1;Influence;;;circle;;;;Clapping;;;;;;;https://fr.wikipedia.org/wiki/Clapping_(applaudissement);;Clapping
2.3.3.5.5.2;Influence;;;circle;;;;High five;;;;;;;https://fr.wikipedia.org/wiki/High_five;;High five
2.3.3.5.5.3;Influence;;;circle;;;;Pouce levé;;;;;;;https://fr.wikipedia.org/wiki/Pouce_lev%C3%A9;;Pouce levé
2.3.3.5.5.4;Influence;;;circle;;;;Standing ovation;;;;;;;https://fr.wikipedia.org/wiki/Standing_ovation;;Standing ovation
2.3.3.5.5.5;Influence;;;circle;;;;Signe V;;;;;;;https://fr.wikipedia.org/wiki/Signe_V;;Signe V
2.3.3.5.5.6;Influence;;;circle;;;;Se frotter les mains;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Se_frotter_les_mains;;Se frotter les mains
2.3.3.5.5.7;Influence;;;circle;;;;Tendre le poing serré vers le ciel;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Tendre_le_poing_serr.C3.A9_vers_le_ciel;;Tendre le poing serré vers le ciel
2.3.3.5.6;Influence;;;circle;;;;Hostile;;;;;;;;;Hostile
2.3.3.5.6.1;Influence;;;circle;;;;Bras d'honneur;;;;;;;https://fr.wikipedia.org/wiki/Bras_d%27honneur;;Bras d'honneur
2.3.3.5.6.2;Influence;;;circle;;;;Doigt d'honneur;;;;;;;https://fr.wikipedia.org/wiki/Doigt_d%27honneur;;Doigt d'honneur
2.3.3.5.6.3;Influence;;;circle;;;;Pied de nez;;;;;;;https://fr.wikipedia.org/wiki/Pied_de_nez;;Pied de nez
2.3.3.5.6.4;Influence;;;circle;;;;Signe des cornes;;;;;;;https://fr.wikipedia.org/wiki/Signe_des_cornes;;Signe des cornes
2.3.3.5.6.5;Influence;;;circle;;;;Claquer des doigts;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Claquer_des_doigts;;Claquer des doigts
2.3.3.5.6.6;Influence;;;circle;;;;Tourner ou frapper son index contre sa tempe;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Tourner_ou_frapper_son_index_contre_sa_tempe;;Tourner ou frapper son index contre sa tempe
2.3.3.5.6.7;Influence;;;circle;;;;Oreilles d'âne;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Oreilles_d.27.C3.A2ne;;Oreilles d'âne
2.3.3.5.6.8;Influence;;;circle;;;;Pouce baissé;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Pouce;;Pouce baissé
2.3.3.5.7;Influence;;;circle;;;;Désarroi;;;;;;;;;Désarroi
2.3.3.5.7.1;Influence;;;circle;;;;Facepalm;;;;;;;https://fr.wikipedia.org/wiki/Facepalm;;Facepalm
2.3.3.5.7.2;Influence;;;circle;;;;Se tourner les pouces;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Pouce;;Se tourner les pouces
2.3.3.5.7.3;Influence;;;circle;;;;Serrer les poings;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Serrer_les_poings;;Serrer les poings
2.3.3.5.7.4;Influence;;;circle;;;;Mains portées au visage;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Mains_port.C3.A9es_au_visage;;Mains portées au visage
2.3.3.5.7.5;Influence;;;circle;;;;Être encombré par ses mains;;;;;;;https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#.C3.8Atre_encombr.C3.A9_par_ses_mains;;Être encombré par ses mains
2.3.3.6;Influence;;;circle;;;;Apparence physique;;;;;;;https://en.wikipedia.org/wiki/Human_physical_appearance;;Apparence physique
2.3.3.6.1;Influence;;;circle;;;;Artéfact;;;;;;;https://en.wikipedia.org/wiki/Cultural_artifact;;Artéfact
2.3.3.6.2;Influence;;;circle;;;;Habillement;;;;;;;https://en.wikipedia.org/wiki/Nonverbal_communication#Clothing;;Habillement
2.3.3.7;Influence;;;circle;;;;Proxémie;;;;;;;https://fr.wikipedia.org/wiki/Prox%C3%A9mie;;Proxémie
2.3.3.8;Influence;;;circle;;;;Posture;;;;;;;https://en.wikipedia.org/wiki/Posture_(psychology);;Posture
2.3.3.8.1;Influence;;;circle;;;;Akimbo;;;;;;;https://en.wikipedia.org/wiki/Akimbo;;Akimbo
2.3.3.8.2;Influence;;;circle;;;;Bras croisés;;;;;;;http://changingminds.org/techniques/body/parts_body_language/arm_body_language.htm#cro;;Bras croisés
2.3.3.9;Influence;;;circle;;;;Haptique;;;;;;;https://en.wikipedia.org/wiki/Haptic_communication;;Haptique
3;Erreur mathématique;;;square;;;;Erreur mathématique;;;;;;;;;Erreur mathématique
3.1;Erreur mathématique;;;circle;;;;Généralisation abusive;;;;;;;https://en.wikipedia.org/wiki/Faulty_generalization;;Généralisation abusive
3.1.1;Erreur mathématique;;;circle;;;;Echantillon biaisé;;;;;;;https://fr.wikipedia.org/wiki/%C3%89chantillon_biais%C3%A9;;Echantillon biaisé
3.1.1.1;Erreur mathématique;;;circle;;;;Echantillon non représentatif;;;;;;;http://www.fallacyfiles.org/biassamp.html;;Echantillon non représentatif
3.1.1.1.1;Erreur mathématique;;;circle;;;;Généralisation hâtive;;;;;;;https://en.wikipedia.org/wiki/Hasty_generalization;;Généralisation hâtive
3.1.1.1.1.1;Erreur mathématique;;;circle;;;;Argument par les petits nombres;;;;;;;http://www.don-lindsay-archive.org/skeptic/arguments.html#numbers;;Argument par les petits nombres
3.1.1.1.1.2;Erreur mathématique;4.3.1;;circle;;;;Conclusion hâtive;;;;;;;;;Conclusion hâtive
3.1.1.1.2;Erreur mathématique;;;circle;;;;Appel à la coïncidence;;;;;;;https://en.wikipedia.org/wiki/Slothful_induction;;Appel à la coïncidence
3.1.1.2;Erreur mathématique;;;circle;;;;Cueillette de cerises;;;;;;;https://fr.wikipedia.org/wiki/Cueillette_de_cerises;;Cueillette de cerises
3.1.1.2.1;Erreur mathématique;;;circle;;;;Détail trompeur (Sophisme Volvo);;;;;;;https://en.wikipedia.org/wiki/Misleading_vividness;;Détail trompeur (Sophisme Volvo)
3.1.1.2.2;Erreur mathématique;;;circle;;;;Sophisme de l'apex;;;;;;;http://rationalwiki.org/wiki/Apex_fallacy;;Sophisme de l'apex
3.1.1.2.2.1;Erreur mathématique;;;circle;;;;Cueillette des noix;;;;;;;http://rationalwiki.org/wiki/Nutpicking;;Cueillette des noix
3.1.1.2.3;Erreur mathématique;;;circle;;;;Biais de représentativité;;;;;;;https://fr.wikipedia.org/wiki/Biais_de_repr%C3%A9sentativit%C3%A9;;Biais de représentativité
3.1.1.2.4;Erreur mathématique;;;circle;;;;Biais des survivants;;;;;;;https://en.wikipedia.org/wiki/Survivorship_bias;;Biais des survivants
3.1.1.2.4.1;Erreur mathématique;;;circle;;;;Sophisme du toupée;;;;;;;http://rationalwiki.org/wiki/Toupee_fallacy;;Sophisme du toupée
3.1.1.2.5;Erreur mathématique;;;circle;;;;Sophisme d'exclusion;;;;;;;http://www.onegoodmove.org/fallacy/exclus.htm;;Sophisme d'exclusion
3.1.2;Erreur mathématique;;;circle;;;;Secundum quid;;;;;;;https://en.wikipedia.org/wiki/Secundum_quid;;Secundum quid
3.1.2.1;Erreur mathématique;;;circle;;;;Accident / Détruire l'exception (a Dicto simpliciter);;;;;;;https://en.wikipedia.org/wiki/Accident_(fallacy);;Accident / Détruire l'exception (a Dicto simpliciter)
3.1.2.1.1;Erreur mathématique;;;circle;;;;Sophisme du vrai écossais;;;;;;;68579d55-d8d2-49ea-9347-5faf4881baca;;Sophisme du vrai écossais
3.1.2.2;Erreur mathématique;;;circle;;;;Accident Converse (généraliser l'exception);;;;;;;https://en.wikipedia.org/wiki/Converse_accident;;Accident Converse (généraliser l'exception)
3.1.2.3;Erreur mathématique;;;circle;;;;Généralisation excessive;;;;;;;;;Généralisation excessive
3.1.2.3.1;Erreur mathématique;;;circle;;;;Stéréotype;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/167/Stereotyping;;Stéréotype
3.1.2.4;Erreur mathématique;;;circle;;;;Exception écrasante;;;;;;;https://en.wikipedia.org/wiki/Overwhelming_exception;;Exception écrasante
3.1.3;Erreur mathématique;;;circle;;;;Sophismes de transférence illicite;;;;;;;https://en.wikipedia.org/wiki/Fallacies_of_illicit_transference;;Sophismes de transférence illicite
3.1.3.1;Erreur mathématique;;;circle;;;;Sophisme de composition;;;;;;;https://fr.wikipedia.org/wiki/Sophisme_de_composition;;Sophisme de composition
3.1.3.1.1;Erreur mathématique;;;circle;;;;Théorie de la récapitulation;;;;;;;https://fr.wikipedia.org/wiki/Th%C3%A9orie_de_la_r%C3%A9capitulation;;Théorie de la récapitulation
3.1.3.1.2;Erreur mathématique;;;circle;;;;Sophisme métonymique/synecdotique;;;;;;;http://www.cs.oswego.edu/~blue/xhx/books/semiotics/glossaryM/section111/main.html;;Sophisme métonymique/synecdotique
3.1.3.2;Erreur mathématique;;;circle;;;;Sophisme de division;;;;;;;https://en.wikipedia.org/wiki/Fallacy_of_division;;Sophisme de division
3.1.3.2.1;Erreur mathématique;;;circle;;;;Sophisme écologique;;;;;;;https://en.wikipedia.org/wiki/Ecological_fallacy;;Sophisme écologique
3.1.3.2.1.1;Erreur mathématique;;;circle;;;;Paradoxe de simpson;;;;;;;https://fr.wikipedia.org/wiki/Paradoxe_de_Simpson;;Paradoxe de simpson
3.1.3.2.1.2;Erreur mathématique;;;circle;;;;Moyenne et médiane;;;;;;;https://en.wikipedia.org/wiki/Ecological_fallacy#Mean_and_median;;Moyenne et médiane
3.1.3.2.1.3;Erreur mathématique;;;circle;;;;Moyenne de groupe et totale;;;;;;;https://en.wikipedia.org/wiki/Ecological_fallacy#Group_and_total_averages;;Moyenne de groupe et totale
3.1.3.2.1.4;Erreur mathématique;;;circle;;;;Correlations individuelles et agrégats;;;;;;;https://en.wikipedia.org/wiki/Ecological_fallacy#Individual_and_aggregate_correlations;;Correlations individuelles et agrégats
3.1.3.2.2;Erreur mathématique;;;circle;;;;Réductionisme glouton;;;;;;;https://en.wikipedia.org/wiki/Greedy_reductionism;;Réductionisme glouton
3.2;Erreur mathématique;;;circle;;;;Représentation abusive;;;;;;;https://fr.wikipedia.org/wiki/R%C3%A9gression_fallacieuse;;Représentation abusive
3.2.1;Erreur mathématique;;;circle;;;;Relation infondée;;;;;;;https://en.wikipedia.org/wiki/Spurious_relationship;;Relation infondée
3.2.1.1;Erreur mathématique;;;circle;;;;Cum Hoc Ergo Propter Hoc;;;;;;;4ecfbf5e-71a9-451e-ada7-25e235d656af;;Cum Hoc Ergo Propter Hoc
3.2.1.2;Erreur mathématique;;;circle;;;;Post Hoc Ergo Propter Hoc;;;;;;;78eafdf3-71ee-4032-a926-faf16637fc1d;;Post Hoc Ergo Propter Hoc
3.2.1.3;Erreur mathématique;;;circle;;;;Sophisme de regression;;;;;;;http://www.fallacyfiles.org/regressf.html;;Sophisme de regression
3.2.1.4;Erreur mathématique;;;circle;;;;Post désignation;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/142/Post-Designation;;Post désignation
3.2.1.4.1;Erreur mathématique;;;circle;;;;Tireur d'élite texan;;;;;;;https://fr.wikipedia.org/wiki/Sophisme_du_tireur_d%27%C3%A9lite_texan;;Tireur d'élite texan
3.2.1.4.2;Erreur mathématique;;;circle;;;;Comparaisons multiples;;;;;;;http://www.fallacyfiles.org/multcomp.html;;Comparaisons multiples
3.2.1.4.3;Erreur mathématique;;;circle;;;;Argument chausse-pied;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/161/Shoehorning;;Argument chausse-pied
3.2.1.4.4;Erreur mathématique;;;circle;;;;Statistiques occultes;;;;;;;http://skepdic.com/occultstats.html;;Statistiques occultes
3.2.2;Erreur mathématique;;;circle;;;;Sophismes probabilistes;;;;;;;http://www.fallacyfiles.org/probfall.html;;Sophismes probabilistes
3.2.2.1;Erreur mathématique;;;circle;;;;Manipulation des probabilités;;;;;;;https://en.wikipedia.org/wiki/Appeal_to_probability;;Manipulation des probabilités
3.2.2.1.1;Erreur mathématique;;;circle;;;;Au cas où;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/116/Just-In-Case-Fallacy;;Au cas où
3.2.2.2;Erreur mathématique;;;circle;;;;Probabilités conditionnelles;;;;;;;;;Probabilités conditionnelles
3.2.2.2.1;Erreur mathématique;;;circle;;;;Oubli de la fréquence de base;;;;;;;https://fr.wikipedia.org/wiki/Oubli_de_la_fr%C3%A9quence_de_base;;Oubli de la fréquence de base
3.2.2.2.2;Erreur mathématique;;;circle;;;;Argument de l'apocalypse;;;;;;;https://fr.wikipedia.org/wiki/Argument_de_l%27apocalypse;;Argument de l'apocalypse
3.2.2.2.3;Erreur mathématique;;;circle;;;;sophisme du procureur;;;;;;;https://fr.wikipedia.org/wiki/Sophisme_du_procureur;;sophisme du procureur
3.2.2.2.4;Erreur mathématique;;;circle;;;;Confusion de l'inverse;;;;;;;https://en.wikipedia.org/wiki/Confusion_of_the_inverse;;Confusion de l'inverse
3.2.2.3;Erreur mathématique;;;circle;;;;La ruine du parieur;;;;;;;https://en.wikipedia.org/wiki/Gambler%27s_ruin;;La ruine du parieur
3.2.2.3.1;Erreur mathématique;;;circle;;;;La main chaude;;;;;;;http://www.fallacyfiles.org/hothandf.html;;La main chaude
3.2.2.3.2;Erreur mathématique;;;circle;;;;Erreur du parieur;;;;;;;https://fr.wikipedia.org/wiki/Erreur_du_parieur;;Erreur du parieur
3.2.2.3.3;Erreur mathématique;;;circle;;;;Erreur du parrieur inverse;;;;;;;https://en.wikipedia.org/wiki/Inverse_gambler%27s_fallacy;;Erreur du parrieur inverse
3.2.2.3.4;Erreur mathématique;;;circle;;;;Vanité du parieur;;;;;;;https://en.wikipedia.org/wiki/Gambler%27s_conceit;;Vanité du parieur
3.2.3;Erreur mathématique;;;circle;;;;Argument de la régression;;;;;;;https://fr.wikipedia.org/wiki/Argument_de_la_r%C3%A9gression;;Argument de la régression
3.2.3.1;Erreur mathématique;;;circle;;;;Atomisation du Continuum;;;;;;;https://en.wikipedia.org/wiki/Continuum_fallacy;;Atomisation du Continuum
3.2.3.1.1;Erreur mathématique;5.3.2.1.2.1;;circle;;;;Argument de la barbe;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/58/Argument-of-the-Beard;;Argument de la barbe
3.2.3.2;Erreur mathématique;;;circle;;;;Hypothèse de l'homoncule;;;;;;;https://fr.wikipedia.org/wiki/Hypoth%C3%A8se_de_l%27homoncule;;Hypothèse de l'homoncule
3.3;Erreur mathématique;;;circle;;;;Calcul invalide;;;;;;;;;Calcul invalide
3.3.1;Erreur mathématique;;;circle;;;;Imprécision;;;;;;;http://www.fallacyfiles.org/vaguenes.html;;Imprécision
3.3.1.1;Erreur mathématique;;;circle;;;;Fausse précision;;;;;;;https://en.wikipedia.org/wiki/False_precision;;Fausse précision
3.3.1.1.1;Erreur mathématique;;;circle;;;;Manipuler les statistiques;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/122/Lying-with-Statistics;;Manipuler les statistiques
3.3.1.2;Erreur mathématique;;;circle;;;;Faux équilibre;;;;;;;https://en.wikipedia.org/wiki/False_balance;;Faux équilibre
3.3.1.2.1;Erreur mathématique;;;circle;;;;Inflation du conflit;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/113/Inflation-of-Conflict;;Inflation du conflit
3.3.1.2.2;Erreur mathématique;;;circle;;;;Juste milieu;;;;;;;https://en.wikipedia.org/wiki/Argument_to_moderation;;Juste milieu
3.3.1.2.2.1;Erreur mathématique;;;circle;;;;Design par comité;;;;;;;https://en.wikipedia.org/wiki/Design_by_committee;;Design par comité
3.3.1.2.3;Erreur mathématique;;;circle;;;;Coup de projecteur;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/165/Spotlight-Fallacy;;Coup de projecteur
3.3.1.2.4;Erreur mathématique;;;circle;;;;Sophisme de la vitre cassée;;;;;;;https://fr.wikipedia.org/wiki/Sophisme_de_la_vitre_cass%C3%A9e;;Sophisme de la vitre cassée
3.3.1.3;Erreur mathématique;;;circle;;;;Appel aux extrèmes;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/30/Appeal-to-Extremes;;Appel aux extrèmes
3.3.1.3.1;Erreur mathématique;;;circle;;;;Pente glissante;;;;;;;https://fr.wikipedia.org/wiki/Pente_savonneuse;;Pente glissante
3.3.1.3.2;Erreur mathématique;;;circle;;;;L'abus n'exclut pas l'usage (Abusus non tollit usum);;;;;;;http://www.locutio.net/locutio/modules.php?name=Encyclopedia&op=content&tid=6663;;L'abus n'exclut pas l'usage (Abusus non tollit usum)
3.3.1.3.3;Erreur mathématique;;;circle;;;;Hypothèse non plausible;;;;;;;https://www.logicallyfallacious.com/tools/lp/Bo/LogicalFallacies/117/Least-Plausible-Hypothesis;;Hypothèse non plausible
3.3.2;Erreur mathématique;;;circle;;;;Erreur de calcul;;;;;;;;;Erreur de calcul
3.3.2.1;Erreur mathématique;;;circle;;;;Double compte;;;;;;;https://en.wikipedia.org/wiki/Double_counting_(fallacy);;Double compte
3.3.2.2;Erreur mathématique;;;circle;;;;Paradoxes;;;;;;;https://en.wikipedia.org/wiki/List_of_paradoxes;;Paradoxes
3.3.2.2.1;Erreur mathématique;;;circle;;;;Dollar manquant;;;;;;;https://fr.wikipedia.org/wiki/%C3%89nigme_du_dollar_manquant;;Dollar manquant
3.3.2.2.2;Erreur mathématique;;;circle;;;;les deux enveloppes;;;;;;;https://fr.wikipedia.org/wiki/Paradoxe_des_deux_enveloppes;;les deux enveloppes
